hotel,is_canceled,lead_time,arrival_date,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests
Resort Hotel,1,244,2024-09-20,2,5,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,71.0,0,2
City Hotel,1,229,2025-07-12,1,4,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,110.0,0,0
Resort Hotel,0,211,2024-05-14,1,1,1,0.0,0,HB,DEU,Groups,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient-Party,54.5,0,0
City Hotel,1,1,2024-02-28,2,1,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,60.0,0,0
City Hotel,1,266,2025-05-03,0,3,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,100.0,0,0
City Hotel,1,192,2024-08-18,2,5,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,99.45,0,1
City Hotel,1,56,2024-10-05,0,1,2,0.0,0,SC,CHN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,97.2,0,0
City Hotel,0,30,2025-02-02,6,16,2,0.0,0,BB,CN,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,0,Transient,115.6,0,3
City Hotel,1,15,2024-04-29,0,2,3,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,177.0,0,0
City Hotel,0,35,2024-11-28,1,2,1,0.0,0,BB,AUT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,65.0,0,0
City Hotel,1,41,2023-10-06,0,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Contract,98.67,0,2
City Hotel,0,20,2024-09-25,2,0,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,85.5,0,1
City Hotel,0,89,2024-10-03,1,1,2,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,80.75,0,0
Resort Hotel,0,0,2024-02-13,0,1,2,0.0,0,BB,PRT,Direct,Direct,1,0,1,A,A,1,No Deposit,0,Transient,65.0,0,0
City Hotel,1,418,2024-09-26,1,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,223,Transient-Party,75.0,0,0
Resort Hotel,0,6,2024-01-31,1,0,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,56.0,1,1
Resort Hotel,0,0,2024-11-30,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,D,0,No Deposit,0,Transient,43.0,1,0
Resort Hotel,0,11,2024-10-09,1,0,2,0.0,0,BB,GBR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,50.0,0,1
City Hotel,0,9,2025-01-02,1,0,2,0.0,0,BB,BRA,Online TA,TA/TO,0,0,1,D,D,0,No Deposit,0,Group,148.0,0,1
City Hotel,1,225,2025-05-24,0,4,2,0.0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,107.1,0,0
City Hotel,0,184,2024-08-13,0,1,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,103.5,0,1
City Hotel,0,96,2023-07-11,2,1,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,94.5,0,0
City Hotel,1,164,2025-05-15,1,2,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,160.0,0,0
City Hotel,0,135,2023-12-05,2,1,1,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient-Party,60.0,0,0
Resort Hotel,0,161,2024-06-15,2,5,1,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,47.9,0,0
City Hotel,1,86,2024-07-27,0,4,3,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,139.95,0,0
City Hotel,0,0,2023-10-15,0,1,2,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,104.72,0,1
Resort Hotel,0,119,2025-05-07,4,9,2,0.0,0,FB,GBR,Online TA,TA/TO,0,0,0,D,D,2,No Deposit,0,Transient-Party,118.8,0,0
Resort Hotel,0,2,2023-11-27,0,1,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,29.0,0,0
City Hotel,0,21,2023-12-25,2,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient-Party,58.0,0,1
City Hotel,1,102,2024-10-02,2,1,2,0.0,0,SC,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,108.0,0,0
City Hotel,0,6,2023-12-03,0,2,2,0.0,0,BB,SGP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,55.0,0,0
City Hotel,0,504,2025-08-12,2,1,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,112.67,0,1
Resort Hotel,0,0,2025-02-14,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,68.0,1,1
City Hotel,0,161,2024-07-16,2,2,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,87.13,0,1
Resort Hotel,0,165,2023-12-30,0,4,2,0.0,0,Undefined,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,122,Transient-Party,136.5,0,0
City Hotel,1,9,2024-04-17,1,0,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,101.0,0,0
Resort Hotel,0,160,2024-07-18,1,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,102.8,0,0
City Hotel,1,101,2024-07-22,0,2,3,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,142.2,0,0
City Hotel,0,5,2024-11-19,2,1,2,1.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient,107.67,0,2
Resort Hotel,0,89,2024-08-15,3,6,2,0.0,0,HB,RUS,Direct,Direct,0,0,0,F,F,1,No Deposit,0,Transient,236.93,0,1
City Hotel,1,44,2024-11-22,0,3,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,97.07,0,1
City Hotel,0,96,2025-06-18,2,1,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,98.17,0,0
Resort Hotel,1,221,2025-04-30,2,5,2,0.0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,71.43,0,0
City Hotel,1,99,2024-02-19,0,1,2,0.0,0,BB,PRT,Corporate,Corporate,0,1,0,A,A,0,No Deposit,0,Transient-Party,80.0,0,0
Resort Hotel,1,206,2024-09-18,2,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,104.75,0,1
City Hotel,0,180,2024-07-28,1,3,2,0.0,0,SC,LTU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,85.0,0,1
Resort Hotel,0,182,2024-06-27,1,5,2,1.0,0,BB,ESP,Direct,Direct,0,0,0,A,A,1,No Deposit,0,Transient-Party,95.0,1,2
City Hotel,0,46,2025-08-12,2,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,160.0,0,1
City Hotel,0,109,2025-05-01,1,4,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,108.0,0,1
City Hotel,1,211,2024-05-20,0,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,111,Transient,100.0,0,0
Resort Hotel,0,17,2025-02-17,0,1,2,0.0,0,Undefined,PRT,Direct,Direct,0,0,0,E,E,1,No Deposit,0,Transient,149.0,0,3
City Hotel,1,115,2024-03-20,2,0,1,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,22,Transient,70.0,0,0
City Hotel,0,0,2023-10-21,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,F,0,No Deposit,0,Transient,107.0,0,0
City Hotel,0,78,2025-01-25,0,2,1,0.0,0,BB,SVK,Groups,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,85.0,0,0
City Hotel,0,69,2023-09-09,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient-Party,62.0,0,0
Resort Hotel,1,26,2025-03-14,0,5,2,0.0,0,HB,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,0,Transient-Party,80.0,0,0
City Hotel,1,405,2024-08-10,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,65.0,0,0
City Hotel,0,102,2024-05-19,0,3,2,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,140.4,0,0
City Hotel,0,121,2024-08-26,2,5,3,0.0,0,BB,FRA,Direct,Direct,0,0,0,F,F,0,No Deposit,0,Transient,187.0,0,2
City Hotel,1,291,2024-12-24,2,6,2,2.0,0,BB,ESP,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,0,Transient,146.2,0,0
City Hotel,0,256,2024-06-15,0,2,2,0.0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,115.0,0,1
City Hotel,0,3,2024-05-02,1,0,1,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,104.72,0,1
City Hotel,0,1,2024-05-31,0,2,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,119.0,0,1
Resort Hotel,0,45,2023-12-25,2,3,2,2.0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,C,C,0,No Deposit,0,Transient,46.0,0,0
Resort Hotel,0,248,2025-05-03,1,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,54.0,0,1
City Hotel,1,62,2025-04-06,0,3,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,135.0,0,0
City Hotel,0,189,2024-03-25,1,2,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,60.0,0,1
City Hotel,0,131,2023-08-15,2,1,2,0.0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,94.5,0,0
Resort Hotel,0,74,2023-08-09,1,0,2,0.0,0,BB,USA,Direct,Direct,0,0,0,A,E,0,No Deposit,0,Transient,134.0,0,0
City Hotel,0,30,2025-04-27,0,1,1,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient,124.0,0,1
City Hotel,0,46,2024-10-02,2,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,90.55,0,1
Resort Hotel,0,1,2025-07-31,1,4,1,2.0,0,HB,ESP,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,339.4,1,2
City Hotel,0,194,2025-05-28,2,4,2,2.0,0,BB,FRA,Direct,Direct,0,0,0,G,G,1,No Deposit,0,Transient,227.25,0,0
Resort Hotel,0,8,2025-06-29,0,1,1,0.0,0,BB,PRT,Corporate,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient-Party,120.0,0,0
Resort Hotel,1,40,2024-06-16,0,3,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,129.0,0,0
City Hotel,1,74,2023-09-18,0,2,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient-Party,101.5,0,0
City Hotel,1,594,2025-02-23,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,62.0,0,0
City Hotel,0,9,2025-05-17,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient,117.9,0,1
City Hotel,1,138,2024-07-11,1,4,2,2.0,0,BB,ITA,Online TA,TA/TO,0,0,0,F,F,2,No Deposit,0,Transient,169.15,0,0
City Hotel,1,364,2023-10-16,0,2,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,0,Transient-Party,101.5,0,0
City Hotel,0,1,2024-12-12,1,1,1,0.0,0,SC,BEL,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient,87.0,0,1
City Hotel,1,150,2024-10-30,2,0,2,0.0,0,SC,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,80.1,0,0
City Hotel,1,153,2023-08-03,1,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,0,Transient,60.0,0,0
Resort Hotel,0,163,2023-10-23,1,2,1,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,0,Transient-Party,47.0,0,1
City Hotel,1,114,2024-08-02,0,2,2,3.0,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,0,Transient,266.3,0,0
City Hotel,0,34,2024-10-06,0,3,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,153.0,0,0
Resort Hotel,0,9,2024-02-25,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,No Deposit,0,Transient,30.0,0,0
City Hotel,1,96,2023-09-28,1,1,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,E,E,1,No Deposit,0,Transient-Party,138.0,0,0
Resort Hotel,0,3,2024-01-23,1,1,2,0.0,0,BB,CHE,Direct,Direct,0,0,0,F,F,0,No Deposit,0,Transient,61.0,1,0
City Hotel,0,226,2024-10-29,2,2,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,70.0,0,1
City Hotel,0,0,2024-11-29,0,1,2,0.0,0,HB,PRT,Complementary,Direct,1,0,2,G,G,0,No Deposit,0,Transient,0.0,0,3
Resort Hotel,0,124,2024-06-18,3,6,3,0.0,0,BB,SWE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,153.0,0,1
City Hotel,0,19,2024-02-19,2,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,93.0,0,2
City Hotel,0,36,2024-01-19,0,2,1,0.0,0,BB,USA,Offline TA/TO,TA/TO,0,0,0,A,D,2,No Deposit,0,Transient-Party,71.0,0,0
City Hotel,1,99,2024-08-29,1,1,2,0.0,0,SC,AUS,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,107.1,0,0
Resort Hotel,0,65,2023-11-08,2,5,2,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient,58.0,0,1
City Hotel,0,1,2025-05-03,0,2,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,112.0,0,1
City Hotel,0,35,2024-04-18,1,1,2,1.0,0,BB,THA,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient,112.5,0,2
Resort Hotel,0,30,2025-03-10,0,2,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,G,G,0,No Deposit,0,Transient,100.0,0,0
City Hotel,1,179,2025-07-05,0,4,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,107.1,0,2
City Hotel,1,443,2024-04-29,0,1,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,65.0,0,0
Resort Hotel,0,9,2024-05-15,1,0,2,0.0,0,BB,GBR,Groups,TA/TO,0,0,0,A,I,0,No Deposit,0,Transient-Party,70.0,0,0
Resort Hotel,0,177,2024-06-11,2,4,2,0.0,0,HB,PRT,Direct,Direct,0,0,0,A,A,1,No Deposit,0,Transient,93.0,0,2
Resort Hotel,0,163,2025-02-28,0,5,3,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,H,H,1,No Deposit,0,Transient-Party,87.0,0,0
City Hotel,1,199,2025-08-21,2,5,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,126.0,0,0
City Hotel,0,25,2023-11-10,2,5,2,0.0,0,BB,HRV,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,68.0,0,1
City Hotel,1,16,2024-05-02,1,3,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,156.0,0,0
City Hotel,1,208,2025-06-23,2,5,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,99.0,0,1
City Hotel,1,328,2023-09-10,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,0,Contract,62.0,0,0
Resort Hotel,0,2,2024-03-31,0,2,3,0.0,0,BB,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,0,Transient,131.0,1,0
City Hotel,1,178,2024-09-02,2,5,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,B,B,0,No Deposit,0,Transient-Party,112.01,0,0
City Hotel,0,66,2024-05-05,2,4,2,0.0,0,SC,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,2,No Deposit,0,Transient,85.0,0,0
City Hotel,0,1,2023-12-10,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0,Transient,65.0,0,0
City Hotel,1,104,2025-05-15,1,2,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,160.0,0,0
Resort Hotel,0,10,2024-07-03,2,4,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,196.33,1,1
City Hotel,0,301,2024-07-30,1,1,2,0.0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,115.0,0,1
Resort Hotel,1,25,2024-05-12,2,3,2,2.0,0,BB,NOR,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,0,Transient,135.0,0,0
Resort Hotel,0,362,2024-10-10,2,5,2,0.0,0,BB,GBR,Groups,Corporate,0,0,0,A,A,1,No Deposit,0,Transient-Party,68.0,0,0
City Hotel,1,78,2024-07-20,0,2,3,0.0,0,BB,AGO,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,142.2,0,2
City Hotel,0,64,2024-07-26,0,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,105.3,0,1
Resort Hotel,0,204,2024-09-17,6,15,2,0.0,0,HB,BEL,Direct,Direct,0,0,0,D,D,0,No Deposit,0,Transient,102.86,0,1
City Hotel,0,70,2025-05-14,2,4,3,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,192.0,0,0
City Hotel,1,151,2024-12-30,0,2,2,1.0,0,BB,LUX,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,143.38,0,1
Resort Hotel,0,96,2023-07-02,2,5,2,0.0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,58.95,0,1
Resort Hotel,0,11,2024-10-24,1,3,1,0.0,0,BB,,Corporate,Direct,0,1,0,A,A,0,No Deposit,0,Transient,52.0,0,0
City Hotel,0,1,2025-04-11,0,1,1,0.0,0,BB,PRT,Complementary,Direct,1,0,6,A,A,0,No Deposit,0,Group,0.0,0,1
City Hotel,1,116,2024-08-22,1,5,3,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,150.3,0,0
City Hotel,1,197,2024-06-03,1,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,25,Transient,80.0,0,0
City Hotel,0,1,2024-01-08,0,1,1,1.0,0,SC,BRA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient,75.0,0,0
Resort Hotel,0,16,2025-02-11,2,1,2,0.0,0,BB,ESP,Direct,Direct,0,0,0,E,E,0,No Deposit,0,Transient,72.0,1,0
City Hotel,0,40,2024-09-13,0,5,1,0.0,0,BB,GBR,Groups,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient-Party,108.0,0,0
City Hotel,0,191,2024-03-30,1,4,2,0.0,0,BB,POL,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,69.0,0,0
City Hotel,0,224,2024-09-03,2,3,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,109.31,0,1
Resort Hotel,1,289,2023-11-20,1,2,2,0.0,0,FB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,0,Transient-Party,69.0,0,0
City Hotel,0,6,2023-08-21,2,3,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,96.4,0,0
City Hotel,1,108,2024-04-18,1,4,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,82.4,0,0
City Hotel,1,11,2025-04-19,1,4,2,0.0,0,SC,TUN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,150.0,0,2
City Hotel,0,4,2023-10-18,2,4,2,0.0,0,BB,BRA,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Transient,114.0,0,0
Resort Hotel,1,32,2024-03-09,2,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,40.8,0,0
City Hotel,0,32,2023-11-20,0,2,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,73.0,0,0
City Hotel,0,44,2024-01-02,2,1,2,0.0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,98.0,0,0
Resort Hotel,1,32,2023-09-18,2,2,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,C,C,0,No Deposit,0,Transient,126.0,0,0
City Hotel,1,134,2024-09-29,1,3,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,137.7,0,2
City Hotel,0,0,2024-12-13,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0,Transient,79.0,0,1
Resort Hotel,0,206,2024-05-14,4,6,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,59.93,0,0
City Hotel,1,9,2024-04-08,2,6,2,2.0,0,BB,GBR,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,0,Transient,200.75,0,0
City Hotel,1,139,2023-12-03,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,72.25,0,1
City Hotel,0,54,2025-06-24,1,1,2,0.0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,120.0,0,1
City Hotel,0,52,2024-03-06,1,0,2,0.0,0,BB,JPN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,80.3,0,1
City Hotel,1,137,2024-01-27,0,2,1,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,45,Transient,70.0,0,0
City Hotel,1,167,2025-07-01,2,5,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,117.9,0,0
City Hotel,0,46,2024-09-09,2,3,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,158.4,0,0
City Hotel,0,30,2024-02-28,2,1,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,72.0,0,1
City Hotel,0,10,2024-10-02,2,1,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,85.0,0,0
City Hotel,1,62,2025-04-06,0,3,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,135.0,0,0
City Hotel,1,121,2025-08-27,2,1,3,0.0,0,HB,CHE,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,252.0,0,1
Resort Hotel,0,4,2024-02-16,0,4,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0,Transient-Party,45.0,0,0
City Hotel,1,195,2025-01-04,0,4,2,0.0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,74.8,0,0
City Hotel,0,18,2025-03-05,2,2,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,91.8,0,3
City Hotel,0,34,2024-06-09,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Transient,98.0,0,0
City Hotel,1,40,2023-08-15,2,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,62.0,0,0
Resort Hotel,0,166,2024-06-25,2,5,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,E,1,No Deposit,0,Transient,86.17,0,2
Resort Hotel,1,230,2025-06-12,2,5,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,E,E,1,No Deposit,0,Transient,83.7,0,1
Resort Hotel,0,12,2024-03-14,1,0,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,No Deposit,0,Transient,30.0,0,0
City Hotel,0,43,2025-03-06,1,3,2,0.0,0,BB,FIN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,70.69,0,2
City Hotel,0,111,2025-04-03,1,1,2,0.0,0,BB,ISR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,95.0,0,1
Resort Hotel,1,329,2025-06-21,2,7,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,C,1,No Deposit,0,Transient,74.25,0,1
City Hotel,1,164,2025-05-15,1,2,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,160.0,0,0
Resort Hotel,0,120,2023-08-04,2,5,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient-Party,90.95,0,1
Resort Hotel,0,3,2023-08-07,3,7,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,0,Transient,211.0,0,3
